game_id,game_date,venue,venue_location,a_team_id,h_team_id,a_team_code,h_team_code,a_team_score,h_team_score,a_sog,h_sog,a_fo_win_perc,h_fo_win_perc,a_pp_perc,h_pp_perc,a_pim,h_pim,a_hits,h_hits,a_blocked_shots,h_blocked_shots,a_giveaways,h_giveaways,a_takeaways,h_takeaways,a_ppg,h_ppg,a_total_pp,h_total_pp
2025020895,2026-02-04,Canada Life Centre,Winnipeg,8,52,MTL,WPG,5,1,27,37,0.55,0.45,0.5,0.25,8,4,21,15,11,16,11,21,8,1,1,1,2,4
2025020896,2026-02-04,Bridgestone Arena,Nashville,30,18,MIN,NSH,6,5,43,35,0.409836,0.590164,0.5,0.666667,11,9,26,14,12,17,16,17,2,6,1,2,2,3
2025020897,2026-02-04,Ball Arena,Denver,28,21,SJS,COL,2,4,25,42,0.392857,0.607143,0.0,0.0,8,8,24,16,21,6,23,12,5,7,0,0,3,3
2025020898,2026-02-04,Delta Center,Salt Lake City,17,68,DET,UTA,1,4,30,25,0.516129,0.483871,0.25,0.333333,11,13,24,15,5,15,12,9,4,3,1,1,4,3
2025020899,2026-02-04,American Airlines Center,Dallas,19,25,STL,DAL,4,5,18,28,0.468085,0.531915,0.25,0.333333,8,10,28,24,10,18,18,13,5,2,1,1,4,3
2025020900,2026-02-04,Scotiabank Saddledome,Calgary,22,20,EDM,CGY,3,4,39,25,0.6,0.4,0.5,0.666667,13,15,6,19,11,13,7,20,4,5,2,2,4,3
2025020901,2026-02-04,T-Mobile Arena,Paradise,23,54,VAN,VGK,2,5,23,31,0.508772,0.491228,0.0,0.0,2,2,21,18,9,11,19,20,5,5,0,0,1,1
2025020902,2026-02-04,Crypto.com Arena,Los Angeles,55,26,SEA,LAK,4,2,23,27,0.430769,0.569231,0.333333,0.5,12,16,17,18,17,15,14,12,5,4,2,2,6,4
2025020903,2026-02-05,KeyBank Center,Buffalo,5,7,PIT,BUF,5,2,32,27,0.454545,0.545455,0.0,0.2,15,11,20,16,8,10,17,15,6,4,0,1,3,5
2025020904,2026-02-05,Benchmark International Arena,Tampa,13,14,FLA,TBL,1,6,34,28,0.553571,0.446429,0.166667,0.25,76,91,17,34,5,16,16,18,3,5,1,1,6,4
2025020905,2026-02-05,Prudential Center,Newark,2,1,NYI,NJD,3,1,14,24,0.673469,0.326531,0.0,0.0,2,2,25,13,12,14,16,23,5,5,0,0,1,1
2025020906,2026-02-05,Madison Square Garden,New York,12,3,CAR,NYR,2,0,43,16,0.586957,0.413043,0.0,0.0,4,6,11,27,10,21,18,15,5,4,0,0,3,2
2025020907,2026-02-05,Xfinity Mobile Arena,Philadelphia,9,4,OTT,PHI,2,1,27,16,0.543478,0.456522,0.0,0.0,2,2,20,23,18,6,15,21,5,3,0,0,1,1
2025020908,2026-02-05,Capital One Arena,Washington,18,15,NSH,WSH,2,4,29,30,0.518519,0.481481,0.0,0.333333,12,8,18,26,8,18,15,15,4,3,0,2,4,6
2025020909,2026-02-05,T-Mobile Arena,Paradise,26,54,LAK,VGK,1,4,33,22,0.382353,0.617647,0.0,0.5,9,15,18,17,12,21,20,18,7,7,0,1,5,2
2025020910,2026-02-25,Prudential Center,Newark,7,1,BUF,NJD,2,1,30,28,0.462963,0.537037,0.0,0.0,9,11,21,24,10,13,18,17,4,4,0,0,3,2
2025020911,2026-02-25,Capital One Arena,Washington,4,15,PHI,WSH,1,3,24,29,0.477273,0.522727,0.0,0.0,2,4,26,25,19,14,13,16,2,5,0,0,2,1
2025020912,2026-02-25,Benchmark International Arena,Tampa,10,14,TOR,TBL,2,4,34,36,0.548387,0.451613,0.5,0.0,8,4,18,17,17,11,15,9,7,3,1,0,2,4
2025020913,2026-02-25,American Airlines Center,Dallas,55,25,SEA,DAL,1,4,19,32,0.425926,0.574074,0.0,0.333333,13,15,21,25,12,11,20,18,5,3,0,1,4,3
2025020914,2026-02-25,Delta Center,Salt Lake City,21,68,COL,UTA,4,2,26,30,0.394366,0.605634,0.333333,0.2,10,6,11,21,17,15,16,15,7,4,1,1,3,5
2025020915,2026-02-25,Rogers Arena,Vancouver,52,23,WPG,VAN,3,2,28,23,0.507692,0.492308,0.0,0.0,2,6,20,24,7,21,16,16,3,6,0,0,3,1
2025020916,2026-02-25,Crypto.com Arena,Los Angeles,54,26,VGK,LAK,6,4,25,19,0.461538,0.538462,0.5,1.0,7,19,26,24,24,14,8,13,3,5,1,1,2,1
2025020917,2026-02-25,Honda Center,Anaheim,22,24,EDM,ANA,5,6,27,29,0.578947,0.421053,0.5,0.2,10,4,21,23,11,15,15,24,5,8,1,1,2,5
2025020918,2026-02-26,TD Garden,Boston,29,6,CBJ,BOS,2,4,40,23,0.411765,0.588235,0.0,0.333333,6,2,24,20,11,20,18,15,6,8,0,1,1,3
2025020919,2026-02-26,Centre Bell,Montreal,2,8,NYI,MTL,4,3,26,25,0.484848,0.515152,0.5,0.666667,6,4,26,22,20,20,15,11,4,3,1,2,2,3
2025020920,2026-02-26,Canadian Tire Centre,Ottawa,17,9,DET,OTT,2,1,20,27,0.384615,0.615385,0.5,0.5,13,23,18,30,21,25,9,15,4,6,1,1,2,2
2025020921,2026-02-26,Amerant Bank Arena,Sunrise,10,13,TOR,FLA,1,5,30,37,0.442308,0.557692,0.333333,0.333333,8,8,21,19,12,10,15,14,4,3,1,1,3,3
2025020922,2026-02-26,PPG Paints Arena,Pittsburgh,1,5,NJD,PIT,1,4,30,37,0.6,0.4,0.0,0.333333,6,10,26,15,11,20,18,15,3,6,0,1,5,3
2025020923,2026-02-26,Lenovo Center,Raleigh,14,12,TBL,CAR,4,5,28,33,0.553846,0.446154,0.5,0.5,4,4,15,23,20,16,20,20,6,7,1,1,2,2
2025020924,2026-02-26,Madison Square Garden,New York,4,3,PHI,NYR,3,2,24,24,0.367347,0.632653,0.2,0.0,11,15,23,23,11,15,15,9,4,4,1,0,5,3
2025020925,2026-02-26,Enterprise Center,St. Louis,55,19,SEA,STL,1,5,24,32,0.519231,0.480769,0.0,0.0,0,6,13,20,11,12,18,15,2,2,0,0,3,0
2025020926,2026-02-26,Bridgestone Arena,Nashville,16,18,CHI,NSH,2,4,23,26,0.568182,0.431818,0.2,1.0,4,12,15,26,6,12,15,13,2,6,1,1,5,1
2025020927,2026-02-26,Ball Arena,Denver,30,21,MIN,COL,5,2,36,47,0.348485,0.651515,0.333333,0.0,6,12,24,24,13,12,16,19,6,5,2,0,6,3
2025020928,2026-02-26,SAP Center at San Jose,San Jose,20,28,CGY,SJS,4,1,29,35,0.508772,0.491228,0.0,0.0,6,6,16,33,23,7,21,16,3,4,0,0,3,3
2025020929,2026-02-26,Crypto.com Arena,Los Angeles,22,26,EDM,LAK,8,1,37,22,0.666667,0.333333,0.666667,0.0,4,6,11,21,14,11,11,12,4,3,2,0,3,2
2025020930,2026-02-27,Amerant Bank Arena,Sunrise,7,13,BUF,FLA,3,2,39,29,0.373134,0.626866,0.333333,0.25,8,6,14,20,18,16,15,16,7,3,1,1,3,4
2025020931,2026-02-27,Capital One Arena,Washington,54,15,VGK,WSH,2,3,26,30,0.481481,0.518519,0.333333,0.0,10,6,20,17,12,17,20,19,3,4,1,0,3,5
2025020932,2026-02-27,Delta Center,Salt Lake City,30,68,MIN,UTA,2,5,23,37,0.462963,0.537037,0.333333,0.333333,8,6,18,12,19,8,17,16,7,6,1,1,3,3
2025020933,2026-02-27,Honda Center,Anaheim,52,24,WPG,ANA,4,5,33,40,0.528302,0.471698,0.25,0.5,9,13,14,23,6,15,13,13,4,8,1,1,4,2
2025020934,2026-02-28,Madison Square Garden,New York,5,3,PIT,NYR,2,3,34,25,0.230769,0.769231,0.333333,0.5,4,16,15,28,19,11,15,16,6,4,1,1,3,2
2025020935,2026-02-28,Xfinity Mobile Arena,Philadelphia,6,4,BOS,PHI,1,3,27,17,0.534483,0.465517,0.0,0.0,9,11,25,29,21,14,10,17,2,7,0,0,3,2
2025020936,2026-02-28,SAP Center at San Jose,San Jose,22,28,EDM,SJS,4,5,24,33,0.516667,0.483333,0.333333,0.5,4,6,24,22,10,15,19,22,3,6,1,1,3,2
2025020937,2026-02-28,Nationwide Arena,Columbus,2,29,NYI,CBJ,4,3,27,30,0.566038,0.433962,0.0,0.0,0,4,22,32,20,20,9,20,4,4,0,0,2,0
2025020938,2026-02-28,Ball Arena,Denver,16,21,CHI,COL,1,3,15,35,0.4,0.6,0.2,0.0,8,10,20,13,13,11,16,18,4,5,1,0,5,4
2025020939,2026-02-28,Scotiabank Arena,Toronto,9,10,OTT,TOR,5,2,40,23,0.489796,0.510204,0.333333,0.0,15,27,27,24,6,15,14,14,6,5,1,0,3,2
2025020940,2026-02-28,Centre Bell,Montreal,15,8,WSH,MTL,2,6,29,25,0.5,0.5,0.0,0.0,8,10,20,13,13,12,15,16,4,3,0,0,4,3
2025020941,2026-02-28,Benchmark International Arena,Tampa,7,14,BUF,TBL,6,2,35,38,0.484375,0.515625,0.2,0.0,12,28,16,28,14,5,16,11,2,6,1,0,5,3
2025020942,2026-02-28,Lenovo Center,Raleigh,17,12,DET,CAR,2,5,29,36,0.45614,0.54386,0.0,0.25,10,4,26,20,23,6,14,20,2,8,0,1,1,4
2025020943,2026-02-28,Enterprise Center,St. Louis,1,19,NJD,STL,3,1,33,26,0.509091,0.490909,0.5,0.0,6,4,12,29,12,11,19,12,8,4,1,0,2,3
2025020944,2026-02-28,Crypto.com Arena,Los Angeles,20,26,CGY,LAK,0,2,29,37,0.472727,0.527273,0.0,0.0,0,0,20,26,14,20,10,16,4,5,0,0,0,0
2025020945,2026-02-28,American Airlines Center,Dallas,18,25,NSH,DAL,2,3,27,25,0.581818,0.418182,0.333333,0.333333,11,11,26,20,16,13,14,14,5,2,1,1,3,3
2025020946,2026-02-28,Climate Pledge Arena,Seattle,23,55,VAN,SEA,1,5,28,25,0.291667,0.708333,0.0,0.5,16,6,10,18,9,8,18,11,7,2,0,1,2,2
2025020947,2026-03-01,PPG Paints Arena,Pittsburgh,54,5,VGK,PIT,0,5,22,22,0.653846,0.346154,0.0,0.5,13,9,28,19,14,18,16,23,6,6,0,2,2,4
2025020948,2026-03-01,UBS Arena,Elmont,13,2,FLA,NYI,4,5,33,26,0.507692,0.492308,0.333333,0.0,2,6,23,25,13,17,12,15,5,6,1,0,3,1
2025020949,2026-03-01,Delta Center,Salt Lake City,16,68,CHI,UTA,4,0,28,22,0.339286,0.660714,0.333333,0.0,6,18,10,21,13,10,12,19,9,2,1,0,3,2
2025020950,2026-03-01,SAP Center at San Jose,San Jose,52,28,WPG,SJS,1,2,28,33,0.510204,0.489796,0.0,0.0,8,6,20,25,16,8,12,12,7,3,0,0,3,4
2025020951,2026-03-01,Grand Casino Arena,St. Paul,19,30,STL,MIN,3,1,24,23,0.490196,0.509804,0.0,0.5,4,2,19,13,6,11,17,19,4,7,0,1,1,2
2025020952,2026-03-01,Honda Center,Anaheim,20,24,CGY,ANA,2,3,34,36,0.486842,0.513158,0.333333,0.2,10,6,14,25,22,15,16,22,5,7,1,1,3,5
2025020953,2026-03-02,Madison Square Garden,New York,29,3,CBJ,NYR,5,4,29,33,0.484848,0.515152,1.0,0.0,2,2,15,27,21,13,13,11,3,6,1,0,1,1
2025020954,2026-03-02,Scotiabank Arena,Toronto,4,10,PHI,TOR,3,2,25,31,0.407407,0.592593,0.333333,0.333333,6,6,19,26,14,16,17,13,8,4,1,1,3,3
2025020955,2026-03-02,Bridgestone Arena,Nashville,17,18,DET,NSH,4,2,31,30,0.483871,0.516129,0.0,0.333333,6,4,14,18,19,8,16,11,5,2,0,1,2,3
2025020956,2026-03-02,Rogers Arena,Vancouver,25,23,DAL,VAN,6,1,37,14,0.5,0.5,0.5,0.0,4,4,19,19,8,14,14,21,4,3,1,0,2,2
2025020957,2026-03-02,Climate Pledge Arena,Seattle,12,55,CAR,SEA,1,2,36,15,0.48,0.52,0.0,0.0,6,2,13,31,6,22,20,17,5,6,0,0,1,3
2025020958,2026-03-02,Crypto.com Arena,Los Angeles,21,26,COL,LAK,4,2,39,21,0.535714,0.464286,1.0,1.0,4,4,13,36,11,23,23,13,2,5,1,1,1,1
2025020959,2026-03-03,TD Garden,Boston,5,6,PIT,BOS,1,2,35,28,0.333333,0.666667,0.0,0.0,6,8,24,23,23,12,12,17,4,4,0,0,4,3
2025020960,2026-03-03,KeyBank Center,Buffalo,54,7,VGK,BUF,2,3,29,28,0.442623,0.557377,0.0,0.0,2,2,28,15,10,10,14,15,5,9,0,0,1,1
2025020961,2026-03-03,Prudential Center,Newark,13,1,FLA,NJD,1,5,21,33,0.339286,0.660714,0.0,0.0,10,10,33,17,9,10,14,13,4,6,0,0,3,2
2025020962,2026-03-03,Capital One Arena,Washington,68,15,UTA,WSH,3,2,23,25,0.458333,0.541667,1.0,1.0,4,4,15,28,15,36,10,21,5,5,2,2,2,2
2025020963,2026-03-03,Nationwide Arena,Columbus,18,29,NSH,CBJ,2,3,25,27,0.5,0.5,0.5,0.0,8,4,12,14,16,16,15,12,6,4,1,0,2,4
2025020964,2026-03-03,Canada Life Centre,Winnipeg,16,52,CHI,WPG,2,3,19,32,0.568966,0.431034,0.333333,0.0,4,6,19,28,18,11,14,10,3,4,1,0,3,2
2025020965,2026-03-03,Scotiabank Saddledome,Calgary,25,20,DAL,CGY,6,1,35,21,0.6,0.4,0.2,0.0,8,12,16,18,11,20,16,22,5,5,1,0,5,3
2025020966,2026-03-03,Rogers Place,Edmonton,9,22,OTT,EDM,4,5,21,37,0.317073,0.682927,0.333333,0.666667,11,11,14,24,9,14,15,21,5,3,1,2,3,3
2025020967,2026-03-03,Grand Casino Arena,St. Paul,14,30,TBL,MIN,1,5,25,22,0.480769,0.519231,0.0,0.2,20,8,25,22,13,15,9,11,3,4,0,1,3,5
2025020968,2026-03-03,Honda Center,Anaheim,21,24,COL,ANA,5,1,26,28,0.509804,0.490196,0.333333,0.0,6,6,16,24,11,10,12,17,5,3,1,0,3,3
2025020969,2026-03-03,SAP Center at San Jose,San Jose,8,28,MTL,SJS,5,7,36,28,0.546875,0.453125,0.4,0.5,12,14,20,21,18,9,13,17,4,6,2,2,5,4
2025020970,2026-03-04,Little Caesars Arena,Detroit,54,17,VGK,DET,4,3,25,26,0.446429,0.553571,0.5,0.0,8,4,19,11,10,16,11,13,4,5,1,0,2,4
2025020971,2026-03-04,Prudential Center,Newark,10,1,TOR,NJD,3,4,27,47,0.52,0.48,0.333333,0.0,6,6,16,10,13,11,16,18,6,7,1,0,3,3
2025020972,2026-03-04,Rogers Arena,Vancouver,12,23,CAR,VAN,6,4,33,22,0.533333,0.466667,0.666667,0.5,10,8,13,30,11,17,11,18,4,2,2,2,3,4
2025020973,2026-03-04,Honda Center,Anaheim,2,24,NYI,ANA,1,5,43,26,0.508475,0.491525,0.25,0.25,8,8,19,28,16,13,18,16,7,6,1,1,4,4
2025020974,2026-03-04,Climate Pledge Arena,Seattle,19,55,STL,SEA,3,2,27,36,0.509434,0.490566,0.0,0.0,8,4,18,21,12,13,13,13,4,6,0,0,2,4
2025020975,2026-03-05,Madison Square Garden,New York,10,3,TOR,NYR,2,6,32,24,0.535714,0.464286,0.0,0.5,4,2,27,22,24,9,12,13,3,5,0,1,1,2
2025020976,2026-03-05,Xfinity Mobile Arena,Philadelphia,68,4,UTA,PHI,3,0,23,16,0.5,0.5,0.5,0.0,6,4,21,29,18,17,19,12,4,4,1,0,2,3
2025020977,2026-03-05,PPG Paints Arena,Pittsburgh,7,5,BUF,PIT,5,1,26,28,0.595745,0.404255,0.166667,0.0,12,25,20,18,11,11,13,17,3,2,1,0,6,5
2025020978,2026-03-05,Nationwide Arena,Columbus,13,29,FLA,CBJ,2,4,28,28,0.48,0.52,0.333333,0.333333,8,8,19,16,6,20,15,13,3,3,1,1,3,3
2025020979,2026-03-05,Bridgestone Arena,Nashville,6,18,BOS,NSH,3,6,23,29,0.622951,0.377049,0.25,0.2,12,10,27,23,15,18,15,10,3,6,1,1,4,5
2025020980,2026-03-05,Canada Life Centre,Winnipeg,14,52,TBL,WPG,1,4,27,30,0.442623,0.557377,0.5,0.0,4,4,23,26,17,15,17,17,1,8,1,0,2,2
2025020981,2026-03-05,Scotiabank Saddledome,Calgary,9,20,OTT,CGY,4,1,37,20,0.561404,0.438596,0.25,0.0,6,8,18,18,14,17,13,18,5,3,1,0,4,3
2025020982,2026-03-05,Crypto.com Arena,Los Angeles,2,26,NYI,LAK,3,5,35,35,0.557377,0.442623,0.0,0.333333,6,6,20,24,17,21,14,10,4,6,0,1,3,3
2025020983,2026-03-06,Little Caesars Arena,Detroit,13,17,FLA,DET,3,1,23,29,0.32,0.68,0.333333,0.25,8,6,29,11,17,10,14,12,4,5,1,1,3,4
2025020984,2026-03-06,American Airlines Center,Dallas,21,25,COL,DAL,5,4,29,21,0.534483,0.465517,0.4,0.25,8,10,24,19,11,17,16,14,2,8,2,1,5,4
2025020985,2026-03-06,United Center,Chicago,23,16,VAN,CHI,6,3,22,23,0.672727,0.327273,0.25,0.0,8,10,20,17,8,4,13,13,6,3,1,0,4,3
2025020986,2026-03-06,Rogers Place,Edmonton,12,22,CAR,EDM,6,3,32,16,0.436364,0.563636,0.0,0.5,4,6,15,27,9,18,19,13,8,2,0,1,3,2
2025020987,2026-03-06,Honda Center,Anaheim,8,24,MTL,ANA,5,6,28,33,0.55,0.45,0.25,0.5,4,8,21,17,15,12,17,15,3,4,1,1,4,2
2025020988,2026-03-06,T-Mobile Arena,Paradise,30,54,MIN,VGK,4,2,24,31,0.307692,0.692308,0.0,1.0,26,16,22,14,10,18,10,13,4,3,0,1,1,1
2025020989,2026-03-06,SAP Center at San Jose,San Jose,19,28,STL,SJS,3,2,14,25,0.386364,0.613636,0.0,0.0,14,14,19,25,12,9,17,23,5,5,0,0,2,2
2025020990,2026-03-07,TD Garden,Boston,15,6,WSH,BOS,1,3,23,30,0.528302,0.471698,0.0,0.166667,12,6,18,21,20,13,13,19,5,3,0,1,3,6
2025020991,2026-03-07,Prudential Center,Newark,3,1,NYR,NJD,3,6,20,35,0.548387,0.451613,0.0,1.0,8,10,23,9,11,12,22,13,5,2,0,3,4,3
2025020992,2026-03-07,KeyBank Center,Buffalo,18,7,NSH,BUF,2,3,25,24,0.612903,0.387097,0.333333,0.0,6,8,15,20,11,17,15,14,8,5,1,0,3,2
2025020993,2026-03-07,PPG Paints Arena,Pittsburgh,4,5,PHI,PIT,4,3,16,23,0.550725,0.449275,0.0,0.166667,17,9,26,19,15,5,12,14,4,6,0,1,2,6
2025020994,2026-03-07,Scotiabank Arena,Toronto,14,10,TBL,TOR,5,2,33,29,0.415094,0.584906,0.25,0.0,11,13,26,22,11,11,12,15,5,4,1,0,4,3
2025020995,2026-03-07,Nationwide Arena,Columbus,68,29,UTA,CBJ,5,4,25,31,0.473684,0.526316,0.0,0.0,16,34,13,25,25,11,19,20,7,5,0,0,1,2
2025020996,2026-03-07,Canada Life Centre,Winnipeg,23,52,VAN,WPG,2,3,23,36,0.434783,0.565217,0.0,0.5,4,0,25,15,17,5,24,16,3,3,0,1,0,2
2025020997,2026-03-07,Crypto.com Arena,Los Angeles,8,26,MTL,LAK,4,3,23,39,0.511111,0.488889,1.0,0.0,6,2,21,32,16,13,10,13,3,8,1,0,1,3
2025020998,2026-03-07,Scotiabank Saddledome,Calgary,12,20,CAR,CGY,4,5,29,25,0.52459,0.47541,0.5,0.333333,8,6,20,26,12,10,22,13,7,6,1,1,2,3
2025020999,2026-03-07,SAP Center at San Jose,San Jose,2,28,NYI,SJS,2,1,34,31,0.551724,0.448276,0.0,0.0,4,6,28,27,12,21,15,15,6,3,0,0,3,2
2025021000,2026-03-07,Climate Pledge Arena,Seattle,9,55,OTT,SEA,7,4,37,21,0.587302,0.412698,0.0,0.25,23,6,26,28,8,18,10,16,5,6,0,1,2,4
2025021001,2026-03-08,Ball Arena,Denver,30,21,MIN,COL,2,3,34,36,0.56,0.44,0.25,0.0,10,8,25,20,21,14,19,9,4,5,1,0,4,5
2025021002,2026-03-08,PPG Paints Arena,Pittsburgh,6,5,BOS,PIT,4,5,28,40,0.5,0.5,0.333333,0.5,6,8,17,24,16,13,16,19,5,7,1,1,3,2
2025021003,2026-03-08,KeyBank Center,Buffalo,14,7,TBL,BUF,7,8,28,42,0.5,0.5,0.5,0.571429,57,45,40,27,6,15,11,17,2,5,1,4,2,7
2025021004,2026-03-08,American Airlines Center,Dallas,16,25,CHI,DAL,3,4,19,31,0.309524,0.690476,0.0,0.333333,6,2,10,27,22,8,19,13,6,5,0,1,1,3
2025021005,2026-03-08,Prudential Center,Newark,17,1,DET,NJD,3,0,30,31,0.464286,0.535714,0.2,0.0,6,12,17,19,15,6,18,12,6,4,1,0,5,2
2025021006,2026-03-08,Honda Center,Anaheim,19,24,STL,ANA,4,0,35,22,0.423077,0.576923,0.333333,0.0,27,14,8,20,14,16,16,18,2,5,1,0,3,5
2025021007,2026-03-08,T-Mobile Arena,Paradise,22,54,EDM,VGK,4,2,19,26,0.5,0.5,0.0,0.0,8,6,26,15,19,11,12,12,5,4,0,0,2,2
2025021008,2026-03-09,Xfinity Mobile Arena,Philadelphia,3,4,NYR,PHI,6,2,27,34,0.454545,0.545455,0.75,0.333333,6,8,17,32,8,11,12,10,4,3,3,1,4,3
2025021009,2026-03-09,Capital One Arena,Washington,20,15,CGY,WSH,3,7,26,29,0.433962,0.566038,0.0,0.333333,6,0,15,20,13,22,16,19,5,7,0,1,0,3
2025021010,2026-03-09,United Center,Chicago,68,16,UTA,CHI,2,3,25,26,0.470588,0.529412,0.0,0.25,8,4,24,20,10,14,16,11,5,7,0,1,2,4
2025021011,2026-03-09,Rogers Arena,Vancouver,9,23,OTT,VAN,2,0,24,16,0.439024,0.560976,0.0,0.0,6,8,22,28,9,9,11,12,2,9,0,0,4,3
2025021012,2026-03-10,TD Garden,Boston,26,6,LAK,BOS,1,2,16,23,0.44898,0.55102,0.0,0.0,13,9,22,21,17,13,12,16,5,4,0,0,2,4
2025021013,2026-03-10,KeyBank Center,Buffalo,28,7,SJS,BUF,3,6,20,26,0.490909,0.509091,0.333333,0.0,24,18,23,21,16,14,17,14,4,7,1,0,3,1
2025021014,2026-03-10,Centre Bell,Montreal,10,8,TOR,MTL,1,3,18,33,0.508772,0.491228,0.0,0.0,11,11,23,20,15,18,12,11,3,8,0,0,2,2
2025021015,2026-03-10,Benchmark International Arena,Tampa,29,14,CBJ,TBL,5,2,32,18,0.436364,0.563636,0.5,0.0,13,15,21,29,15,8,17,11,9,2,2,0,4,3
2025021016,2026-03-10,Amerant Bank Arena,Sunrise,17,13,DET,FLA,3,4,28,28,0.517241,0.482759,0.0,0.0,6,4,16,31,18,10,15,14,4,6,0,0,2,3
2025021017,2026-03-10,Madison Square Garden,New York,20,3,CGY,NYR,0,4,21,29,0.5,0.5,0.0,0.333333,6,4,25,23,9,16,21,14,4,6,0,1,2,3
2025021018,2026-03-10,Lenovo Center,Raleigh,5,12,PIT,CAR,4,5,28,44,0.537313,0.462687,0.2,0.2,12,12,16,28,20,14,20,16,3,7,1,1,5,5
2025021019,2026-03-10,Enterprise Center,St. Louis,2,19,NYI,STL,4,3,49,23,0.511111,0.488889,0.5,0.0,4,8,25,21,12,12,12,13,4,5,2,0,4,2
2025021020,2026-03-10,American Airlines Center,Dallas,54,25,VGK,DAL,1,2,27,16,0.444444,0.555556,0.0,0.2,10,6,32,25,10,17,14,11,2,2,0,1,3,5
2025021021,2026-03-10,Grand Casino Arena,St. Paul,68,30,UTA,MIN,0,5,25,30,0.45,0.55,0.0,0.0,13,11,14,22,16,12,21,16,3,8,0,0,3,4
2025021022,2026-03-10,Canada Life Centre,Winnipeg,24,52,ANA,WPG,4,1,35,13,0.431373,0.568627,0.0,0.0,6,4,15,15,11,12,13,12,4,3,0,0,2,3
2025021023,2026-03-10,Ball Arena,Denver,22,21,EDM,COL,4,3,24,30,0.5,0.5,0.5,0.333333,11,26,22,11,22,8,21,15,6,4,2,1,4,3
2025021024,2026-03-10,Climate Pledge Arena,Seattle,18,55,NSH,SEA,4,2,27,45,0.507246,0.492754,0.0,0.0,7,7,13,23,8,18,13,14,5,7,0,0,1,1
2025021025,2026-03-11,Canadian Tire Centre,Ottawa,8,9,MTL,OTT,3,2,23,34,0.490566,0.509434,0.5,0.333333,8,6,31,33,25,11,24,9,5,6,1,1,2,3
2025021026,2026-03-11,Xfinity Mobile Arena,Philadelphia,15,4,WSH,PHI,1,4,23,22,0.553571,0.446429,0.333333,0.0,10,14,20,16,11,16,10,11,3,3,1,0,3,2
2025021027,2026-03-12,TD Garden,Boston,28,6,SJS,BOS,4,2,28,41,0.403226,0.596774,0.5,0.0,24,14,27,17,18,8,18,13,5,5,1,0,2,2
2025021028,2026-03-12,KeyBank Center,Buffalo,15,7,WSH,BUF,2,1,22,30,0.4,0.6,0.0,0.0,4,4,22,24,17,11,17,13,9,5,0,0,2,2
2025021029,2026-03-12,Scotiabank Arena,Toronto,24,10,ANA,TOR,4,6,40,28,0.433962,0.566038,0.0,0.428571,41,46,15,34,9,13,9,21,7,6,0,3,5,7
2025021030,2026-03-12,Benchmark International Arena,Tampa,17,14,DET,TBL,1,4,25,29,0.5,0.5,0.0,1.0,2,2,21,22,20,14,10,16,10,2,0,1,1,1
2025021031,2026-03-12,Amerant Bank Arena,Sunrise,29,13,CBJ,FLA,1,2,31,21,0.585366,0.414634,0.0,1.0,4,4,13,23,10,17,14,23,7,5,0,2,2,2
2025021032,2026-03-12,Prudential Center,Newark,20,1,CGY,NJD,5,4,29,32,0.436364,0.563636,0.0,0.666667,6,0,22,14,20,8,18,15,5,4,0,2,0,3
2025021033,2026-03-12,Lenovo Center,Raleigh,19,12,STL,CAR,3,1,17,32,0.5,0.5,0.0,0.0,4,2,18,16,9,12,16,11,5,7,0,0,1,2
2025021034,2026-03-12,American Airlines Center,Dallas,22,25,EDM,DAL,2,7,32,27,0.509434,0.490566,0.0,0.5,24,22,24,14,7,7,25,14,3,7,0,2,3,4
2025021035,2026-03-12,Grand Casino Arena,St. Paul,4,30,PHI,MIN,3,2,27,23,0.428571,0.571429,0.0,0.333333,6,8,21,32,10,11,19,16,8,3,0,1,4,3
2025021036,2026-03-12,Canada Life Centre,Winnipeg,3,52,NYR,WPG,6,3,17,26,0.433962,0.566038,0.5,0.0,2,4,24,23,18,15,20,18,6,1,1,0,2,1
2025021037,2026-03-12,Delta Center,Salt Lake City,16,68,CHI,UTA,3,2,23,31,0.428571,0.571429,1.0,0.0,4,4,15,35,17,11,13,12,8,8,1,0,1,1
2025021038,2026-03-12,Rogers Arena,Vancouver,18,23,NSH,VAN,3,4,19,27,0.410256,0.589744,0.0,0.0,4,6,22,17,16,11,14,15,4,6,0,0,2,1
2025021039,2026-03-12,T-Mobile Arena,Paradise,5,54,PIT,VGK,2,6,26,17,0.311475,0.688525,0.0,0.0,10,12,12,27,12,21,17,23,6,2,0,0,3,2
2025021040,2026-03-12,Climate Pledge Arena,Seattle,21,55,COL,SEA,5,1,26,29,0.436364,0.563636,0.333333,0.0,4,6,17,16,19,10,21,16,4,4,1,0,3,2
2025021041,2026-03-13,UBS Arena,Elmont,26,2,LAK,NYI,3,2,27,23,0.413043,0.586957,0.0,0.0,10,8,23,23,23,14,11,9,4,5,0,0,3,3
2025021042,2026-03-13,Enterprise Center,St. Louis,22,19,EDM,STL,2,3,38,25,0.510204,0.489796,0.0,0.0,2,6,22,18,13,12,14,18,5,6,0,0,3,1
2025021043,2026-03-14,Canadian Tire Centre,Ottawa,24,9,ANA,OTT,0,2,24,28,0.6,0.4,0.0,0.0,10,8,24,23,12,17,18,23,4,10,0,0,3,4
